iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
954000;2048;1345.24;2490.81;85.16%;1339.539941;2490.13
955000;2048;1335.06;2569.68;92.48%;1347.232511;2569.03
956000;2048;1338.76;2441.03;82.34%;1313.143512;2440.34
957000;2048;1352.03;1781.07;31.73%;1326.757217;1780.35
958000;2048;1340.05;1829.04;36.49%;1348.160439;1828.31
959000;2048;1340.01;1767.93;31.93%;1331.398393;1767.21
960000;2048;1355.28;2507.96;85.05%;1340.22382;2506.87
961000;2048;1350.06;2568.28;90.23%;1371.030518;2567.64
962000;2048;1345.42;1826.67;35.77%;1333.370093;1825.93
963000;2048;1358.03;2469.83;81.87%;1330.305184;2469.13
964000;2048;1352.4;2608.84;92.90%;1350.594259;2608.19
965000;2048;1362.79;1833.37;34.53%;1353.711225;1832.65
966000;2048;1360.37;2594.56;90.72%;1370.384729;2593.88
967000;2048;1364.98;2485.95;82.12%;1336.111082;2485.26
968000;2048;1356.42;2693.49;98.57%;1360.969671;2692.83
969000;2048;1354.53;1868.52;37.95%;1355.941275;1867.85
970000;2048;1354.78;1828.66;34.98%;1334.16343;1827.97
971000;2048;1365.45;2597.06;90.20%;1376.230375;2596.4
972000;2048;1359.79;1865.37;37.18%;1378.66435;1864.35
973000;2048;1368.88;2599.95;89.93%;1383.503567;2599.32
974000;2048;1372.52;2487.22;81.22%;1354.429678;2486.42
975000;2048;1374.83;1826.41;32.85%;1341.307845;1825.72
976000;2048;1378.25;1847.69;34.06%;1364.828747;1846.99
977000;2048;1364.16;1874.19;37.39%;1362.362658;1873.53
978000;2048;1364.92;1813.98;32.90%;1356.304351;1813.35
979000;2048;1367.5;1858.83;35.93%;1364.835546;1858.14
980000;2048;1384.29;1879.01;35.74%;1379.069972;1878.25
981000;2048;1373.54;1896.93;38.11%;1378.638648;1896.21
982000;2048;1374.69;2533.52;84.30%;1383.940356;2532.8
983000;2048;1376.67;2488.19;80.74%;1379.605545;2487.46
984000;2048;1376.24;2478.4;80.08%;1372.61899;2477.73
985000;2048;1392.05;2761.13;98.35%;1409.646085;2760.38
986000;2048;1397;1904.65;36.34%;1397.702813;1903.95
987000;2048;1384.46;1907.6;37.79%;1393.674743;1906.95
988000;2048;1385.82;2479.49;78.92%;1380.758268;2478.81
989000;2048;1395.02;2643.97;89.53%;1426.870521;2643.34
990000;2048;1399.24;2587.13;84.90%;1373.357939;2586.47
991000;2048;1397.21;2705.79;93.66%;1401.998679;2705.13
992000;2048;1384.77;2605.82;88.18%;1385.350423;2605.15
993000;2048;1393.93;2633.54;88.93%;1429.497615;2632.85
994000;2048;1403.89;1852.15;31.93%;1373.04596;1851.47
995000;2048;1394.1;1889.21;35.51%;1388.9062;1888.49
996000;2048;1402.15;2716.64;93.75%;1407.710661;2715.94
997000;2048;1398.69;2646.54;89.22%;1406.452456;2645.9
998000;2048;1409.62;1860.77;32.01%;1378.043425;1860.12
999000;2048;1413.17;1898.43;34.34%;1409.0955;1897.37
1000000;2048;1412.67;1906.88;34.98%;1421.52205;1905.82
